entrez_gene_symbol	gene_long_name	interaction_claim_source	interaction_types	drug_name	drug_primary_name
CALCR	calcitonin receptor	GuideToPharmacologyInteractions	n/a	687	AMYLIN
CALCR	calcitonin receptor	GuideToPharmacologyInteractions	n/a	682	&BETA;-CGRP
CALCR	calcitonin receptor	GuideToPharmacologyInteractions	n/a	3776	[<SUP>125</SUP>I]CT (HUMAN)
CALCR	calcitonin receptor	GuideToPharmacologyInteractions	n/a	685	CALCITONIN
CALCR	calcitonin receptor	GuideToPharmacologyInteractions	n/a	6973	CALCITONIN (SALMON RECOMBINANT)
CALCR	calcitonin receptor	GuideToPharmacologyInteractions	n/a	690	CT-(8-32) (SALMON)
CALCR	calcitonin receptor	GuideToPharmacologyInteractions	n/a	689	AC187
CALCR	calcitonin receptor	GuideToPharmacologyInteractions	n/a	690	CT-(8-32) (SALMON)
CALCR	calcitonin receptor	TTD	binder	DAP001302	SALMON CALCITONIN
MYH7	myosin, heavy chain 7, cardiac muscle, beta	DrugBank	n/a	DB08378	4-[4-(2,5-DIOXO-PYRROLIDIN-1-YL)-PHENYLAMINO]-4-HYDROXY-BUTYRIC ACID
ALB	albumin	TTD	binder	DAP001372	EBSELEN
ALB	albumin	TTD	binder	DAP001227	SODIUM LAURYL SULFATE
ALB	albumin	TTD	binder	DAP001228	BISMUTH
ALB	albumin	TTD	binder	DAP001225	GADOBENATE DIMEGLUMINE
ALB	albumin	TTD	binder	DAP001226	IODIPAMIDE
RXRA	retinoid X receptor, alpha	TdgClinicalTrial	n/a	ADAPALENE	ADAPALENE
RXRA	retinoid X receptor, alpha	TdgClinicalTrial	n/a	R-ETODOLAC	R-ETODOLAC
RXRA	retinoid X receptor, alpha	TdgClinicalTrial	n/a	ALITRETIONINE	ALITRETIONINE
RXRA	retinoid X receptor, alpha	TdgClinicalTrial	n/a	ALITRETIONINE	ALITRETIONINE
RXRA	retinoid X receptor, alpha	TdgClinicalTrial	n/a	ALITRETIONINE	ALITRETIONINE
RXRA	retinoid X receptor, alpha	TdgClinicalTrial	n/a	BEXAROTENE	BEXAROTENE
RXRA	retinoid X receptor, alpha	DrugBank	n/a	DB07863	2-CHLORO-5-NITRO-N-PHENYLBENZAMIDE
RXRA	retinoid X receptor, alpha	DrugBank	n/a	DB07557	(5BETA)-PREGNANE-3,20-DIONE
RXRA	retinoid X receptor, alpha	DrugBank	agonist	DB00523	ALITRETINOIN
RXRA	retinoid X receptor, alpha	DrugBank	agonist	DB00307	BEXAROTENE
RXRA	retinoid X receptor, alpha	DrugBank	n/a	DB08402	2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID
RXRA	retinoid X receptor, alpha	DrugBank	other/unknown	DB00210	ADAPALENE
RXRA	retinoid X receptor, alpha	DrugBank	n/a	DB08601	TRIBUTYLSTANNANYL
RXRA	retinoid X receptor, alpha	DrugBank	agonist	DB00926	ETRETINATE
RXRA	retinoid X receptor, alpha	DrugBank	agonist	DB00459	ACITRETIN
RXRA	retinoid X receptor, alpha	DrugBank	n/a	DB08063	1-BENZYL-3-(4-METHOXYPHENYLAMINO)-4-PHENYLPYRROLE-2,5-DIONE
RXRA	retinoid X receptor, alpha	DrugBank	other/unknown	DB00749	ETODOLAC
RXRA	retinoid X receptor, alpha	GuideToPharmacologyInteractions	n/a	2808	LG100268
RXRA	retinoid X receptor, alpha	GuideToPharmacologyInteractions	n/a	2645	ALITRETINOIN
RXRA	retinoid X receptor, alpha	GuideToPharmacologyInteractions	n/a	2811	AGN194204
RXRA	retinoid X receptor, alpha	GuideToPharmacologyInteractions	n/a	2807	BEXAROTENE
RXRA	retinoid X receptor, alpha	GuideToPharmacologyInteractions	n/a	2815	PA451
RXRA	retinoid X receptor, alpha	GuideToPharmacologyInteractions	n/a	2814	LG100754
RXRA	retinoid X receptor, alpha	GuideToPharmacologyInteractions	n/a	2812	METHOPRENE ACID
RXRA	retinoid X receptor, alpha	TEND	n/a	BEXAROTENE	BEXAROTENE
RXRA	retinoid X receptor, alpha	TEND	n/a	ADAPALENE	ADAPALENE
RXRA	retinoid X receptor, alpha	TEND	n/a	ALITRETINOIN	ALITRETINOIN
RXRA	retinoid X receptor, alpha	TALC	n/a	BEXAROTENE	BEXAROTENE
QRFPR	pyroglutamylated RFamide peptide receptor	GuideToPharmacologyInteractions	n/a	3803	[<SUP>125</SUP>I]QRFP (HUMAN)
QRFPR	pyroglutamylated RFamide peptide receptor	GuideToPharmacologyInteractions	n/a	3665	QRFP
QRFPR	pyroglutamylated RFamide peptide receptor	GuideToPharmacologyInteractions	n/a	5895	QRFP26
QRFPR	pyroglutamylated RFamide peptide receptor	GuideToPharmacologyInteractions	n/a	3713	QRFP
TRAC	T cell receptor alpha constant	DrugBank	n/a	DB02740	3-INDOLEBUTYRIC ACID
SPIRE2	spire homolog 2 (Drosophila)	DrugBank	n/a	DB08080	LATRUNCULIN B
CACNG2	calcium channel, voltage-dependent, gamma subunit 2	PharmGKB	n/a	PA450243	LITHIUM
CACNG2	calcium channel, voltage-dependent, gamma subunit 2	PharmGKB	n/a	PA164712869	LITHIUM
TUBA1B	tubulin, alpha 1b	DrugBank	n/a	DB07574	2-MERCAPTO-N-[1,2,3,10-TETRAMETHOXY-9-OXO-5,6,7,9-TETRAHYDRO-BENZO[A]HEPTALEN-7-YL]ACETAMIDE
TUBA1B	tubulin, alpha 1b	DrugBank	n/a	DB03010	EPOTHILONE B
TUBA1B	tubulin, alpha 1b	DrugBank	n/a	DB01873	EPOTHILONE D
IGLC1	immunoglobulin lambda constant 1 (Mcg marker)	DrugBank	n/a	DB03088	PYROGLUTAMIC ACID
SCN1B	sodium channel, voltage-gated, type I, beta subunit	TdgClinicalTrial	n/a	ZONISAMIDE	ZONISAMIDE
SCN1B	sodium channel, voltage-gated, type I, beta subunit	TdgClinicalTrial	n/a	ZONISAMIDE	ZONISAMIDE
SCN1B	sodium channel, voltage-gated, type I, beta subunit	TdgClinicalTrial	n/a	ZONISAMIDE	ZONISAMIDE
SCN1B	sodium channel, voltage-gated, type I, beta subunit	DrugBank	inhibitor	DB00909	ZONISAMIDE
ARF1	ADP-ribosylation factor 1	DrugBank	n/a	DB02774	1,3-PROPANDIOL
ARF1	ADP-ribosylation factor 1	DrugBank	n/a	DB07348	1,6,7,8,9,11A,12,13,14,14A-DECAHYDRO-1,13-DIHYDROXY-6-METHYL-4H-CYCLOPENT[F]OXACYCLOTRIDECIN-4-ONE
ARF1	ADP-ribosylation factor 1	DrugBank	n/a	DB08231	MYRISTIC ACID
ARF1	ADP-ribosylation factor 1	DrugBank	n/a	DB04121	GUANOSINE-3'-MONOPHOSPHATE-5'-DIPHOSPHATE
ARF1	ADP-ribosylation factor 1	DrugBank	n/a	DB04137	GUANOSINE-5'-TRIPHOSPHATE
ARF1	ADP-ribosylation factor 1	DrugBank	n/a	DB04077	GLYCEROL
ARF1	ADP-ribosylation factor 1	DrugBank	n/a	DB04315	GUANOSINE-5'-DIPHOSPHATE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	TdgClinicalTrial	n/a	TESMILIFENE	TESMILIFENE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	TdgClinicalTrial	n/a	AVI-4557	AVI-4557
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	DrugBank	n/a	DB01267	PALIPERIDONE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	DrugBank	n/a	DB03014	HEME
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA448333	ALPRAZOLAM
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA448960	CHLORPHENIRAMINE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451305	SAQUINAVIR
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449412	DOXORUBICIN
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA450215	LEVOMETHADYL ACETATE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451209	QUINIDINE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA448897	CERIVASTATIN
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA450965	PIMOZIDE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA448388	AMLODIPINE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA450401	METHADONE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA450705	ONDANSETRON
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449905	HYDROCORTISONE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449627	FINASTERIDE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA448871	CELECOXIB
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451581	TAMOXIFEN
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA146096020	NITRENDIPINE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449283	DIAZEPAM
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449011	CISAPRIDE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA10026	ARIPIPRAZOLE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA10804	IMATINIB
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451952	ZALEPLON
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA450226	LIDOCAINE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451123	PROGESTERONE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA450272	LOVASTATIN
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449088	CODEINE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451879	VINCRISTINE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449211	DAPSONE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA134711056	DOMPERIDONE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA450600	NATEGLINIDE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449503	ESTRADIOL
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449015	CITALOPRAM
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451744	TRAZODONE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449690	FLUVOXAMINE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451213	QUININE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451346	SILDENAFIL
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA164746334	CILOSTAZOL
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA165374673	TICAGRELOR
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA448710	CAFFEINE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449599	FENTANYL
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449383	DOCETAXEL
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449072	COCAINE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451365	SIROLIMUS
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451363	SIMVASTATIN
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451619	TERFENADINE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA448084	ALFENTANIL
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA450085	IRINOTECAN
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451976	ZOLPIDEM
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451201	QUETIAPINE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449028	CLARITHROMYCIN
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449273	DEXTROMETHORPHAN
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA448500	ATORVASTATIN
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451753	TRIAZOLAM
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA448785	CARBAMAZEPINE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451300	SALMETEROL
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA134687924	ERLOTINIB
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451627	TESTOSTERONE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449493	ERYTHROMYCIN
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451868	VERAPAMIL
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA164769058	LERCANIDIPINE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA448498	ASTEMIZOLE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA128406956	FLUOROURACIL
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA10202	TELITHROMYCIN
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449977	INDINAVIR
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA164749044	EPLERENONE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451260	RITONAVIR
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449591	FELODIPINE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA164747039	APREPITANT
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA450634	NISOLDIPINE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA450761	PACLITAXEL
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451257	RISPERIDONE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449841	HALOPERIDOL
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451145	PROPRANOLOL
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451974	ZIPRASIDONE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449334	DILTIAZEM
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA448689	BUSPIRONE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA451647	THEOPHYLLINE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	PharmGKB	n/a	PA449165	CYCLOPHOSPHAMIDE
CYP3A4	cytochrome P450, family 3, subfamily A, polypeptide 4	GuideToPharmacologyInteractions	n/a	6568	(2S)-3-METHYL-2-[12-(5-METHYLFURAN-2-YL)-8-OXATRICYCLO[7.4.0.0²,⁷]TRIDECA-1(9),2(7),3,5,10,12-HEXAENE-5-SULFONAMIDO]BUTANOIC ACID
MYO1D	myosin ID	DrugBank	n/a	DB03431	ADENOSINE-5'-DIPHOSPHATE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA450226	LIDOCAINE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA451744	TRAZODONE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA450761	PACLITAXEL
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA448689	BUSPIRONE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA451868	VERAPAMIL
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA451976	ZOLPIDEM
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA448084	ALFENTANIL
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA451123	PROGESTERONE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA448710	CAFFEINE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA448388	AMLODIPINE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA134308647	ROSUVASTATIN
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA451627	TESTOSTERONE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA451300	SALMETEROL
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA449841	HALOPERIDOL
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA449591	FELODIPINE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA451952	ZALEPLON
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA449028	CLARITHROMYCIN
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA449011	CISAPRIDE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA451363	SIMVASTATIN
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA451346	SILDENAFIL
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA449283	DIAZEPAM
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA451260	RITONAVIR
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA10202	TELITHROMYCIN
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA451619	TERFENADINE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA449383	DOCETAXEL
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA451305	SAQUINAVIR
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA451213	QUININE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA449599	FENTANYL
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA450600	NATEGLINIDE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA134711056	DOMPERIDONE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA164746334	CILOSTAZOL
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA10026	ARIPIPRAZOLE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA449211	DAPSONE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA451365	SIROLIMUS
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA449905	HYDROCORTISONE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA450401	METHADONE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA164769058	LERCANIDIPINE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA448498	ASTEMIZOLE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA449503	ESTRADIOL
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA450705	ONDANSETRON
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA162372840	SUNITINIB
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA451753	TRIAZOLAM
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA449334	DILTIAZEM
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA448785	CARBAMAZEPINE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA449627	FINASTERIDE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA448960	CHLORPHENIRAMINE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA450634	NISOLDIPINE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA146096020	NITRENDIPINE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA10229	VARDENAFIL
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA451145	PROPRANOLOL
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA450965	PIMOZIDE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA134687924	ERLOTINIB
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA448500	ATORVASTATIN
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA10804	IMATINIB
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA449273	DEXTROMETHORPHAN
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA448897	CERIVASTATIN
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA449977	INDINAVIR
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA449072	COCAINE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA450085	IRINOTECAN
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA450272	LOVASTATIN
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA448333	ALPRAZOLAM
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA449088	CODEINE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA450631	NIFEDIPINE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA164749044	EPLERENONE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	PharmGKB	n/a	PA450215	LEVOMETHADYL ACETATE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	TdgClinicalTrial	n/a	TESMILIFENE	TESMILIFENE
CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	DrugBank	n/a	DB01267	PALIPERIDONE
PDE1C	phosphodiesterase 1C, calmodulin-dependent 70kDa	GuideToPharmacologyInteractions	n/a	5270	SCH51866
PDE1C	phosphodiesterase 1C, calmodulin-dependent 70kDa	GuideToPharmacologyInteractions	n/a	2351	CALMODULIN
PDE1C	phosphodiesterase 1C, calmodulin-dependent 70kDa	GuideToPharmacologyInteractions	n/a	5285	VINPOCETINE
PTH1R	parathyroid hormone 1 receptor	TdgClinicalTrial	n/a	H-PTH 1-34	H-PTH 1-34
PTH1R	parathyroid hormone 1 receptor	TdgClinicalTrial	n/a	TERIPARATIDE	TERIPARATIDE
PTH1R	parathyroid hormone 1 receptor	TdgClinicalTrial	n/a	PARATHYROID HORMONE	PARATHYROID HORMONE
PTH1R	parathyroid hormone 1 receptor	TdgClinicalTrial	n/a	TERIPARATIDE	TERIPARATIDE
PTH1R	parathyroid hormone 1 receptor	TdgClinicalTrial	n/a	TERIPARATIDE	TERIPARATIDE
PTH1R	parathyroid hormone 1 receptor	TdgClinicalTrial	n/a	TERIPARATIDE	TERIPARATIDE
PTH1R	parathyroid hormone 1 receptor	TdgClinicalTrial	n/a	TERIPARATIDE	TERIPARATIDE
PTH1R	parathyroid hormone 1 receptor	TdgClinicalTrial	n/a	OSTABOLIN-C	OSTABOLIN-C
PTH1R	parathyroid hormone 1 receptor	TdgClinicalTrial	n/a	ALX1-11	ALX1-11
PTH1R	parathyroid hormone 1 receptor	TdgClinicalTrial	n/a	768974	768974
PTH1R	parathyroid hormone 1 receptor	TdgClinicalTrial	n/a	PARATHYROID HORMONE	PARATHYROID HORMONE
PTH1R	parathyroid hormone 1 receptor	TEND	n/a	TERIPARATIDE	TERIPARATIDE
PTH1R	parathyroid hormone 1 receptor	DrugBank	activator	DB05829	PREOTACT
PTH1R	parathyroid hormone 1 receptor	DrugBank	binder	DB06285	TERIPARATIDE
PTH1R	parathyroid hormone 1 receptor	TTD	binder	DAP000396	TERIPARATIDE
PTH1R	parathyroid hormone 1 receptor	GuideToPharmacologyInteractions	n/a	1816	TIP39-(3-39) (HUMAN/BOVINE)
PTH1R	parathyroid hormone 1 receptor	GuideToPharmacologyInteractions	n/a	1818	TIP39-(9-39) (HUMAN/BOVINE)
PTH1R	parathyroid hormone 1 receptor	GuideToPharmacologyInteractions	n/a	1827	TIP39-(7-39) (HUMAN/BOVINE)
PTH1R	parathyroid hormone 1 receptor	GuideToPharmacologyInteractions	n/a	1815	TIP39
PTH1R	parathyroid hormone 1 receptor	GuideToPharmacologyInteractions	n/a	1814	PTHRP-(7-34) (HUMAN, RAT, MOUSE)
PTH1R	parathyroid hormone 1 receptor	GuideToPharmacologyInteractions	n/a	1800	[ILE<SUP>5</SUP>,TRP<SUP>23</SUP>]PTHRP-(3-36) (HUMAN)
PTH1R	parathyroid hormone 1 receptor	GuideToPharmacologyInteractions	n/a	1798	[ILE<SUP>5</SUP>,TRP<SUP>23</SUP>]PTHRP-(1-36) (HUMAN)
PTH1R	parathyroid hormone 1 receptor	GuideToPharmacologyInteractions	n/a	1804	[ILE<SUP>5</SUP>]PTHRP-(1-36) (HUMAN)
